ID_date,date_name,date_of_week,quarter,holiday,holiday_name,season,week_num,year,month,day
20131010,2013-10-10,Thursday,4,N,,Podzim,41,2013,10,10
20131011,2013-10-11,Friday,4,N,,Podzim,41,2013,10,11
20131012,2013-10-12,Saturday,4,N,,Podzim,41,2013,10,12
20131013,2013-10-13,Sunday,4,N,,Podzim,41,2013,10,13
20131014,2013-10-14,Monday,4,N,,Podzim,42,2013,10,14
20131015,2013-10-15,Tuesday,4,N,,Podzim,42,2013,10,15
20131016,2013-10-16,Wednesday,4,N,,Podzim,42,2013,10,16
20131017,2013-10-17,Thursday,4,N,,Podzim,42,2013,10,17
20131018,2013-10-18,Friday,4,N,,Podzim,42,2013,10,18
20131019,2013-10-19,Saturday,4,N,,Podzim,42,2013,10,19
20131020,2013-10-20,Sunday,4,N,,Podzim,42,2013,10,20
20131021,2013-10-21,Monday,4,N,,Podzim,43,2013,10,21
20131022,2013-10-22,Tuesday,4,N,,Podzim,43,2013,10,22
20131023,2013-10-23,Wednesday,4,N,,Podzim,43,2013,10,23
20131024,2013-10-24,Thursday,4,N,,Podzim,43,2013,10,24
20131025,2013-10-25,Friday,4,N,,Podzim,43,2013,10,25
20131026,2013-10-26,Saturday,4,N,,Podzim,43,2013,10,26
20131027,2013-10-27,Sunday,4,N,,Podzim,43,2013,10,27
20131028,2013-10-28,Monday,4,Y,Independent Czechoslovak State Day,Podzim,44,2013,10,28
20131029,2013-10-29,Tuesday,4,N,,Podzim,44,2013,10,29
20131030,2013-10-30,Wednesday,4,N,,Podzim,44,2013,10,30
20131031,2013-10-31,Thursday,4,N,,Podzim,44,2013,10,31
20131101,2013-11-01,Friday,4,N,,Podzim,44,2013,11,1
20131102,2013-11-02,Saturday,4,N,,Podzim,44,2013,11,2
20131103,2013-11-03,Sunday,4,N,,Podzim,44,2013,11,3
20131104,2013-11-04,Monday,4,N,,Podzim,45,2013,11,4
20131105,2013-11-05,Tuesday,4,N,,Podzim,45,2013,11,5
20131106,2013-11-06,Wednesday,4,N,,Podzim,45,2013,11,6
20131107,2013-11-07,Thursday,4,N,,Podzim,45,2013,11,7
20131108,2013-11-08,Friday,4,N,,Podzim,45,2013,11,8
20131109,2013-11-09,Saturday,4,N,,Podzim,45,2013,11,9
20131110,2013-11-10,Sunday,4,N,,Podzim,45,2013,11,10
20131111,2013-11-11,Monday,4,N,,Podzim,46,2013,11,11
20131112,2013-11-12,Tuesday,4,N,,Podzim,46,2013,11,12
20131113,2013-11-13,Wednesday,4,N,,Podzim,46,2013,11,13
20131114,2013-11-14,Thursday,4,N,,Podzim,46,2013,11,14
20131115,2013-11-15,Friday,4,N,,Podzim,46,2013,11,15
20131116,2013-11-16,Saturday,4,N,,Podzim,46,2013,11,16
20131117,2013-11-17,Sunday,4,Y,Struggle for Freedom and Democracy Day,Podzim,46,2013,11,17
20131118,2013-11-18,Monday,4,N,,Podzim,47,2013,11,18
20131119,2013-11-19,Tuesday,4,N,,Podzim,47,2013,11,19
20131120,2013-11-20,Wednesday,4,N,,Podzim,47,2013,11,20
20131121,2013-11-21,Thursday,4,N,,Podzim,47,2013,11,21
20131122,2013-11-22,Friday,4,N,,Podzim,47,2013,11,22
20131123,2013-11-23,Saturday,4,N,,Podzim,47,2013,11,23
20131124,2013-11-24,Sunday,4,N,,Podzim,47,2013,11,24
20131125,2013-11-25,Monday,4,N,,Podzim,48,2013,11,25
20131126,2013-11-26,Tuesday,4,N,,Podzim,48,2013,11,26
20131127,2013-11-27,Wednesday,4,N,,Podzim,48,2013,11,27
20131128,2013-11-28,Thursday,4,N,,Podzim,48,2013,11,28
20131129,2013-11-29,Friday,4,N,,Podzim,48,2013,11,29
20131130,2013-11-30,Saturday,4,N,,Podzim,48,2013,11,30
20131201,2013-12-01,Sunday,4,N,,Zima,48,2013,12,1
20131202,2013-12-02,Monday,4,N,,Zima,49,2013,12,2
20131203,2013-12-03,Tuesday,4,N,,Zima,49,2013,12,3
20131204,2013-12-04,Wednesday,4,N,,Zima,49,2013,12,4
20131205,2013-12-05,Thursday,4,N,,Zima,49,2013,12,5
20131206,2013-12-06,Friday,4,N,,Zima,49,2013,12,6
20131207,2013-12-07,Saturday,4,N,,Zima,49,2013,12,7
20131208,2013-12-08,Sunday,4,N,,Zima,49,2013,12,8
20131209,2013-12-09,Monday,4,N,,Zima,50,2013,12,9
20131210,2013-12-10,Tuesday,4,N,,Zima,50,2013,12,10
20131211,2013-12-11,Wednesday,4,N,,Zima,50,2013,12,11
20131212,2013-12-12,Thursday,4,N,,Zima,50,2013,12,12
20131213,2013-12-13,Friday,4,N,,Zima,50,2013,12,13
20131214,2013-12-14,Saturday,4,N,,Zima,50,2013,12,14
20131215,2013-12-15,Sunday,4,N,,Zima,50,2013,12,15
20131216,2013-12-16,Monday,4,N,,Zima,51,2013,12,16
20131217,2013-12-17,Tuesday,4,N,,Zima,51,2013,12,17
20131218,2013-12-18,Wednesday,4,N,,Zima,51,2013,12,18
20131219,2013-12-19,Thursday,4,N,,Zima,51,2013,12,19
20131220,2013-12-20,Friday,4,N,,Zima,51,2013,12,20
20131221,2013-12-21,Saturday,4,N,,Zima,51,2013,12,21
20131222,2013-12-22,Sunday,4,N,,Zima,51,2013,12,22
20131223,2013-12-23,Monday,4,N,,Zima,52,2013,12,23
20131224,2013-12-24,Tuesday,4,Y,Christmas Eve,Zima,52,2013,12,24
20131225,2013-12-25,Wednesday,4,Y,Christmas Day,Zima,52,2013,12,25
20131226,2013-12-26,Thursday,4,Y,Second Day of Christmas,Zima,52,2013,12,26
20131227,2013-12-27,Friday,4,N,,Zima,52,2013,12,27
20131228,2013-12-28,Saturday,4,N,,Zima,52,2013,12,28
20131229,2013-12-29,Sunday,4,N,,Zima,52,2013,12,29
20131230,2013-12-30,Monday,4,N,,Zima,1,2013,12,30
20131231,2013-12-31,Tuesday,4,N,,Zima,1,2013,12,31
20140101,2014-01-01,Wednesday,1,Y,Independent Czech State Restoration Day,Zima,1,2014,1,1
20140102,2014-01-02,Thursday,1,N,,Zima,1,2014,1,2
20140103,2014-01-03,Friday,1,N,,Zima,1,2014,1,3
20140104,2014-01-04,Saturday,1,N,,Zima,1,2014,1,4
20140105,2014-01-05,Sunday,1,N,,Zima,1,2014,1,5
20140106,2014-01-06,Monday,1,N,,Zima,2,2014,1,6
20140107,2014-01-07,Tuesday,1,N,,Zima,2,2014,1,7
20140108,2014-01-08,Wednesday,1,N,,Zima,2,2014,1,8
20140109,2014-01-09,Thursday,1,N,,Zima,2,2014,1,9
20140110,2014-01-10,Friday,1,N,,Zima,2,2014,1,10
20140111,2014-01-11,Saturday,1,N,,Zima,2,2014,1,11
20140112,2014-01-12,Sunday,1,N,,Zima,2,2014,1,12
20140113,2014-01-13,Monday,1,N,,Zima,3,2014,1,13
20140114,2014-01-14,Tuesday,1,N,,Zima,3,2014,1,14
20140115,2014-01-15,Wednesday,1,N,,Zima,3,2014,1,15
20140116,2014-01-16,Thursday,1,N,,Zima,3,2014,1,16
20140117,2014-01-17,Friday,1,N,,Zima,3,2014,1,17
20140118,2014-01-18,Saturday,1,N,,Zima,3,2014,1,18
20140119,2014-01-19,Sunday,1,N,,Zima,3,2014,1,19
20140120,2014-01-20,Monday,1,N,,Zima,4,2014,1,20
20140121,2014-01-21,Tuesday,1,N,,Zima,4,2014,1,21
20140122,2014-01-22,Wednesday,1,N,,Zima,4,2014,1,22
20140123,2014-01-23,Thursday,1,N,,Zima,4,2014,1,23
20140124,2014-01-24,Friday,1,N,,Zima,4,2014,1,24
20140125,2014-01-25,Saturday,1,N,,Zima,4,2014,1,25
20140126,2014-01-26,Sunday,1,N,,Zima,4,2014,1,26
20140127,2014-01-27,Monday,1,N,,Zima,5,2014,1,27
20140128,2014-01-28,Tuesday,1,N,,Zima,5,2014,1,28
20140129,2014-01-29,Wednesday,1,N,,Zima,5,2014,1,29
20140130,2014-01-30,Thursday,1,N,,Zima,5,2014,1,30
20140131,2014-01-31,Friday,1,N,,Zima,5,2014,1,31
20140201,2014-02-01,Saturday,1,N,,Zima,5,2014,2,1
20140202,2014-02-02,Sunday,1,N,,Zima,5,2014,2,2
20140203,2014-02-03,Monday,1,N,,Zima,6,2014,2,3
20140204,2014-02-04,Tuesday,1,N,,Zima,6,2014,2,4
20140205,2014-02-05,Wednesday,1,N,,Zima,6,2014,2,5
20140206,2014-02-06,Thursday,1,N,,Zima,6,2014,2,6
20140207,2014-02-07,Friday,1,N,,Zima,6,2014,2,7
20140208,2014-02-08,Saturday,1,N,,Zima,6,2014,2,8
20140209,2014-02-09,Sunday,1,N,,Zima,6,2014,2,9
20140210,2014-02-10,Monday,1,N,,Zima,7,2014,2,10
20140211,2014-02-11,Tuesday,1,N,,Zima,7,2014,2,11
20140212,2014-02-12,Wednesday,1,N,,Zima,7,2014,2,12
20140213,2014-02-13,Thursday,1,N,,Zima,7,2014,2,13
20140214,2014-02-14,Friday,1,N,,Zima,7,2014,2,14
20140215,2014-02-15,Saturday,1,N,,Zima,7,2014,2,15
20140216,2014-02-16,Sunday,1,N,,Zima,7,2014,2,16
20140217,2014-02-17,Monday,1,N,,Zima,8,2014,2,17
20140218,2014-02-18,Tuesday,1,N,,Zima,8,2014,2,18
20140219,2014-02-19,Wednesday,1,N,,Zima,8,2014,2,19
20140220,2014-02-20,Thursday,1,N,,Zima,8,2014,2,20
20140221,2014-02-21,Friday,1,N,,Zima,8,2014,2,21
20140222,2014-02-22,Saturday,1,N,,Zima,8,2014,2,22
20140223,2014-02-23,Sunday,1,N,,Zima,8,2014,2,23
20140224,2014-02-24,Monday,1,N,,Zima,9,2014,2,24
20140225,2014-02-25,Tuesday,1,N,,Zima,9,2014,2,25
20140226,2014-02-26,Wednesday,1,N,,Zima,9,2014,2,26
20140227,2014-02-27,Thursday,1,N,,Zima,9,2014,2,27
20140228,2014-02-28,Friday,1,N,,Zima,9,2014,2,28
20140301,2014-03-01,Saturday,1,N,,Jaro,9,2014,3,1
20140302,2014-03-02,Sunday,1,N,,Jaro,9,2014,3,2
20140303,2014-03-03,Monday,1,N,,Jaro,10,2014,3,3
20140304,2014-03-04,Tuesday,1,N,,Jaro,10,2014,3,4
20140305,2014-03-05,Wednesday,1,N,,Jaro,10,2014,3,5
20140306,2014-03-06,Thursday,1,N,,Jaro,10,2014,3,6
20140307,2014-03-07,Friday,1,N,,Jaro,10,2014,3,7
20140308,2014-03-08,Saturday,1,N,,Jaro,10,2014,3,8
20140309,2014-03-09,Sunday,1,N,,Jaro,10,2014,3,9
20140310,2014-03-10,Monday,1,N,,Jaro,11,2014,3,10
20140311,2014-03-11,Tuesday,1,N,,Jaro,11,2014,3,11
20140312,2014-03-12,Wednesday,1,N,,Jaro,11,2014,3,12
20140313,2014-03-13,Thursday,1,N,,Jaro,11,2014,3,13
20140314,2014-03-14,Friday,1,N,,Jaro,11,2014,3,14
20140315,2014-03-15,Saturday,1,N,,Jaro,11,2014,3,15
20140316,2014-03-16,Sunday,1,N,,Jaro,11,2014,3,16
20140317,2014-03-17,Monday,1,N,,Jaro,12,2014,3,17
20140318,2014-03-18,Tuesday,1,N,,Jaro,12,2014,3,18
20140319,2014-03-19,Wednesday,1,N,,Jaro,12,2014,3,19
20140320,2014-03-20,Thursday,1,N,,Jaro,12,2014,3,20
20140321,2014-03-21,Friday,1,N,,Jaro,12,2014,3,21
20140322,2014-03-22,Saturday,1,N,,Jaro,12,2014,3,22
20140323,2014-03-23,Sunday,1,N,,Jaro,12,2014,3,23
20140324,2014-03-24,Monday,1,N,,Jaro,13,2014,3,24
20140325,2014-03-25,Tuesday,1,N,,Jaro,13,2014,3,25
20140326,2014-03-26,Wednesday,1,N,,Jaro,13,2014,3,26
20140327,2014-03-27,Thursday,1,N,,Jaro,13,2014,3,27
20140328,2014-03-28,Friday,1,N,,Jaro,13,2014,3,28
20140329,2014-03-29,Saturday,1,N,,Jaro,13,2014,3,29
20140330,2014-03-30,Sunday,1,N,,Jaro,13,2014,3,30
20140331,2014-03-31,Monday,1,N,,Jaro,14,2014,3,31
20140401,2014-04-01,Tuesday,2,N,,Jaro,14,2014,4,1
20140402,2014-04-02,Wednesday,2,N,,Jaro,14,2014,4,2
20140403,2014-04-03,Thursday,2,N,,Jaro,14,2014,4,3
20140404,2014-04-04,Friday,2,N,,Jaro,14,2014,4,4
20140405,2014-04-05,Saturday,2,N,,Jaro,14,2014,4,5
20140406,2014-04-06,Sunday,2,N,,Jaro,14,2014,4,6
20140407,2014-04-07,Monday,2,N,,Jaro,15,2014,4,7
20140408,2014-04-08,Tuesday,2,N,,Jaro,15,2014,4,8
20140409,2014-04-09,Wednesday,2,N,,Jaro,15,2014,4,9
20140410,2014-04-10,Thursday,2,N,,Jaro,15,2014,4,10
20140411,2014-04-11,Friday,2,N,,Jaro,15,2014,4,11
20140412,2014-04-12,Saturday,2,N,,Jaro,15,2014,4,12
20140413,2014-04-13,Sunday,2,N,,Jaro,15,2014,4,13
20140414,2014-04-14,Monday,2,N,,Jaro,16,2014,4,14
20140415,2014-04-15,Tuesday,2,N,,Jaro,16,2014,4,15
20140416,2014-04-16,Wednesday,2,N,,Jaro,16,2014,4,16
20140417,2014-04-17,Thursday,2,N,,Jaro,16,2014,4,17
20140418,2014-04-18,Friday,2,N,,Jaro,16,2014,4,18
20140419,2014-04-19,Saturday,2,N,,Jaro,16,2014,4,19
20140420,2014-04-20,Sunday,2,N,,Jaro,16,2014,4,20
20140421,2014-04-21,Monday,2,Y,Easter Monday,Jaro,17,2014,4,21
20140422,2014-04-22,Tuesday,2,N,,Jaro,17,2014,4,22
20140423,2014-04-23,Wednesday,2,N,,Jaro,17,2014,4,23
20140424,2014-04-24,Thursday,2,N,,Jaro,17,2014,4,24
20140425,2014-04-25,Friday,2,N,,Jaro,17,2014,4,25
20140426,2014-04-26,Saturday,2,N,,Jaro,17,2014,4,26
20140427,2014-04-27,Sunday,2,N,,Jaro,17,2014,4,27
20140428,2014-04-28,Monday,2,N,,Jaro,18,2014,4,28
20140429,2014-04-29,Tuesday,2,N,,Jaro,18,2014,4,29
20140430,2014-04-30,Wednesday,2,N,,Jaro,18,2014,4,30
20140501,2014-05-01,Thursday,2,Y,Labor Day,Jaro,18,2014,5,1
20140502,2014-05-02,Friday,2,N,,Jaro,18,2014,5,2
20140503,2014-05-03,Saturday,2,N,,Jaro,18,2014,5,3
20140504,2014-05-04,Sunday,2,N,,Jaro,18,2014,5,4
20140505,2014-05-05,Monday,2,N,,Jaro,19,2014,5,5
20140506,2014-05-06,Tuesday,2,N,,Jaro,19,2014,5,6
20140507,2014-05-07,Wednesday,2,N,,Jaro,19,2014,5,7
20140508,2014-05-08,Thursday,2,Y,Victory Day,Jaro,19,2014,5,8
20140509,2014-05-09,Friday,2,N,,Jaro,19,2014,5,9
20140510,2014-05-10,Saturday,2,N,,Jaro,19,2014,5,10
20140511,2014-05-11,Sunday,2,N,,Jaro,19,2014,5,11
20140512,2014-05-12,Monday,2,N,,Jaro,20,2014,5,12
20140513,2014-05-13,Tuesday,2,N,,Jaro,20,2014,5,13
20140514,2014-05-14,Wednesday,2,N,,Jaro,20,2014,5,14
20140515,2014-05-15,Thursday,2,N,,Jaro,20,2014,5,15
20140516,2014-05-16,Friday,2,N,,Jaro,20,2014,5,16
20140517,2014-05-17,Saturday,2,N,,Jaro,20,2014,5,17
20140518,2014-05-18,Sunday,2,N,,Jaro,20,2014,5,18
20140519,2014-05-19,Monday,2,N,,Jaro,21,2014,5,19
20140520,2014-05-20,Tuesday,2,N,,Jaro,21,2014,5,20
20140521,2014-05-21,Wednesday,2,N,,Jaro,21,2014,5,21
20140522,2014-05-22,Thursday,2,N,,Jaro,21,2014,5,22
20140523,2014-05-23,Friday,2,N,,Jaro,21,2014,5,23
20140524,2014-05-24,Saturday,2,N,,Jaro,21,2014,5,24
20140525,2014-05-25,Sunday,2,N,,Jaro,21,2014,5,25
20140526,2014-05-26,Monday,2,N,,Jaro,22,2014,5,26
20140527,2014-05-27,Tuesday,2,N,,Jaro,22,2014,5,27
20140528,2014-05-28,Wednesday,2,N,,Jaro,22,2014,5,28
20140529,2014-05-29,Thursday,2,N,,Jaro,22,2014,5,29
20140530,2014-05-30,Friday,2,N,,Jaro,22,2014,5,30
20140531,2014-05-31,Saturday,2,N,,Jaro,22,2014,5,31
20140601,2014-06-01,Sunday,2,N,,Léto,22,2014,6,1
20140602,2014-06-02,Monday,2,N,,Léto,23,2014,6,2
20140603,2014-06-03,Tuesday,2,N,,Léto,23,2014,6,3
20140604,2014-06-04,Wednesday,2,N,,Léto,23,2014,6,4
20140605,2014-06-05,Thursday,2,N,,Léto,23,2014,6,5
20140606,2014-06-06,Friday,2,N,,Léto,23,2014,6,6
20140607,2014-06-07,Saturday,2,N,,Léto,23,2014,6,7
20140608,2014-06-08,Sunday,2,N,,Léto,23,2014,6,8
20140609,2014-06-09,Monday,2,N,,Léto,24,2014,6,9
20140610,2014-06-10,Tuesday,2,N,,Léto,24,2014,6,10
20140611,2014-06-11,Wednesday,2,N,,Léto,24,2014,6,11
20140612,2014-06-12,Thursday,2,N,,Léto,24,2014,6,12
20140613,2014-06-13,Friday,2,N,,Léto,24,2014,6,13
20140614,2014-06-14,Saturday,2,N,,Léto,24,2014,6,14
20140615,2014-06-15,Sunday,2,N,,Léto,24,2014,6,15
20140616,2014-06-16,Monday,2,N,,Léto,25,2014,6,16
20140617,2014-06-17,Tuesday,2,N,,Léto,25,2014,6,17
20140618,2014-06-18,Wednesday,2,N,,Léto,25,2014,6,18
20140619,2014-06-19,Thursday,2,N,,Léto,25,2014,6,19
20140620,2014-06-20,Friday,2,N,,Léto,25,2014,6,20
20140621,2014-06-21,Saturday,2,N,,Léto,25,2014,6,21
20140622,2014-06-22,Sunday,2,N,,Léto,25,2014,6,22
20140623,2014-06-23,Monday,2,N,,Léto,26,2014,6,23
20140624,2014-06-24,Tuesday,2,N,,Léto,26,2014,6,24
20140625,2014-06-25,Wednesday,2,N,,Léto,26,2014,6,25
20140626,2014-06-26,Thursday,2,N,,Léto,26,2014,6,26
20140627,2014-06-27,Friday,2,N,,Léto,26,2014,6,27
20140628,2014-06-28,Saturday,2,N,,Léto,26,2014,6,28
20140629,2014-06-29,Sunday,2,N,,Léto,26,2014,6,29
20140630,2014-06-30,Monday,2,N,,Léto,27,2014,6,30
20140701,2014-07-01,Tuesday,3,N,,Léto,27,2014,7,1
20140702,2014-07-02,Wednesday,3,N,,Léto,27,2014,7,2
20140703,2014-07-03,Thursday,3,N,,Léto,27,2014,7,3
20140704,2014-07-04,Friday,3,N,,Léto,27,2014,7,4
20140705,2014-07-05,Saturday,3,Y,Saints Cyril and Methodius Day,Léto,27,2014,7,5
20140706,2014-07-06,Sunday,3,Y,Jan Hus Day,Léto,27,2014,7,6
20140707,2014-07-07,Monday,3,N,,Léto,28,2014,7,7
20140708,2014-07-08,Tuesday,3,N,,Léto,28,2014,7,8
20140709,2014-07-09,Wednesday,3,N,,Léto,28,2014,7,9
20140710,2014-07-10,Thursday,3,N,,Léto,28,2014,7,10
20140711,2014-07-11,Friday,3,N,,Léto,28,2014,7,11
20140712,2014-07-12,Saturday,3,N,,Léto,28,2014,7,12
20140713,2014-07-13,Sunday,3,N,,Léto,28,2014,7,13
20140714,2014-07-14,Monday,3,N,,Léto,29,2014,7,14
20140715,2014-07-15,Tuesday,3,N,,Léto,29,2014,7,15
20140716,2014-07-16,Wednesday,3,N,,Léto,29,2014,7,16
20140717,2014-07-17,Thursday,3,N,,Léto,29,2014,7,17
20140718,2014-07-18,Friday,3,N,,Léto,29,2014,7,18
20140719,2014-07-19,Saturday,3,N,,Léto,29,2014,7,19
20140720,2014-07-20,Sunday,3,N,,Léto,29,2014,7,20
20140721,2014-07-21,Monday,3,N,,Léto,30,2014,7,21
20140722,2014-07-22,Tuesday,3,N,,Léto,30,2014,7,22
20140723,2014-07-23,Wednesday,3,N,,Léto,30,2014,7,23
20140724,2014-07-24,Thursday,3,N,,Léto,30,2014,7,24
20140725,2014-07-25,Friday,3,N,,Léto,30,2014,7,25
20140726,2014-07-26,Saturday,3,N,,Léto,30,2014,7,26
20140727,2014-07-27,Sunday,3,N,,Léto,30,2014,7,27
20140728,2014-07-28,Monday,3,N,,Léto,31,2014,7,28
20140729,2014-07-29,Tuesday,3,N,,Léto,31,2014,7,29
20140730,2014-07-30,Wednesday,3,N,,Léto,31,2014,7,30
20140731,2014-07-31,Thursday,3,N,,Léto,31,2014,7,31
20140801,2014-08-01,Friday,3,N,,Léto,31,2014,8,1
20140802,2014-08-02,Saturday,3,N,,Léto,31,2014,8,2
20140803,2014-08-03,Sunday,3,N,,Léto,31,2014,8,3
20140804,2014-08-04,Monday,3,N,,Léto,32,2014,8,4
20140805,2014-08-05,Tuesday,3,N,,Léto,32,2014,8,5
20140806,2014-08-06,Wednesday,3,N,,Léto,32,2014,8,6
20140807,2014-08-07,Thursday,3,N,,Léto,32,2014,8,7
20140808,2014-08-08,Friday,3,N,,Léto,32,2014,8,8
20140809,2014-08-09,Saturday,3,N,,Léto,32,2014,8,9
20140810,2014-08-10,Sunday,3,N,,Léto,32,2014,8,10
20140811,2014-08-11,Monday,3,N,,Léto,33,2014,8,11
20140812,2014-08-12,Tuesday,3,N,,Léto,33,2014,8,12
20140813,2014-08-13,Wednesday,3,N,,Léto,33,2014,8,13
20140814,2014-08-14,Thursday,3,N,,Léto,33,2014,8,14
20140815,2014-08-15,Friday,3,N,,Léto,33,2014,8,15
20140816,2014-08-16,Saturday,3,N,,Léto,33,2014,8,16
20140817,2014-08-17,Sunday,3,N,,Léto,33,2014,8,17
20140818,2014-08-18,Monday,3,N,,Léto,34,2014,8,18
20140819,2014-08-19,Tuesday,3,N,,Léto,34,2014,8,19
20140820,2014-08-20,Wednesday,3,N,,Léto,34,2014,8,20
20140821,2014-08-21,Thursday,3,N,,Léto,34,2014,8,21
20140822,2014-08-22,Friday,3,N,,Léto,34,2014,8,22
20140823,2014-08-23,Saturday,3,N,,Léto,34,2014,8,23
20140824,2014-08-24,Sunday,3,N,,Léto,34,2014,8,24
20140825,2014-08-25,Monday,3,N,,Léto,35,2014,8,25
20140826,2014-08-26,Tuesday,3,N,,Léto,35,2014,8,26
20140827,2014-08-27,Wednesday,3,N,,Léto,35,2014,8,27
20140828,2014-08-28,Thursday,3,N,,Léto,35,2014,8,28
20140829,2014-08-29,Friday,3,N,,Léto,35,2014,8,29
20140830,2014-08-30,Saturday,3,N,,Léto,35,2014,8,30
20140831,2014-08-31,Sunday,3,N,,Léto,35,2014,8,31
20140901,2014-09-01,Monday,3,N,,Podzim,36,2014,9,1
20140902,2014-09-02,Tuesday,3,N,,Podzim,36,2014,9,2
20140903,2014-09-03,Wednesday,3,N,,Podzim,36,2014,9,3
20140904,2014-09-04,Thursday,3,N,,Podzim,36,2014,9,4
20140905,2014-09-05,Friday,3,N,,Podzim,36,2014,9,5
20140906,2014-09-06,Saturday,3,N,,Podzim,36,2014,9,6
20140907,2014-09-07,Sunday,3,N,,Podzim,36,2014,9,7
20140908,2014-09-08,Monday,3,N,,Podzim,37,2014,9,8
20140909,2014-09-09,Tuesday,3,N,,Podzim,37,2014,9,9
20140910,2014-09-10,Wednesday,3,N,,Podzim,37,2014,9,10
20140911,2014-09-11,Thursday,3,N,,Podzim,37,2014,9,11
20140912,2014-09-12,Friday,3,N,,Podzim,37,2014,9,12
20140913,2014-09-13,Saturday,3,N,,Podzim,37,2014,9,13
20140914,2014-09-14,Sunday,3,N,,Podzim,37,2014,9,14
20140915,2014-09-15,Monday,3,N,,Podzim,38,2014,9,15
20140916,2014-09-16,Tuesday,3,N,,Podzim,38,2014,9,16
20140917,2014-09-17,Wednesday,3,N,,Podzim,38,2014,9,17
20140918,2014-09-18,Thursday,3,N,,Podzim,38,2014,9,18
20140919,2014-09-19,Friday,3,N,,Podzim,38,2014,9,19
20140920,2014-09-20,Saturday,3,N,,Podzim,38,2014,9,20
20140921,2014-09-21,Sunday,3,N,,Podzim,38,2014,9,21
20140922,2014-09-22,Monday,3,N,,Podzim,39,2014,9,22
20140923,2014-09-23,Tuesday,3,N,,Podzim,39,2014,9,23
20140924,2014-09-24,Wednesday,3,N,,Podzim,39,2014,9,24
20140925,2014-09-25,Thursday,3,N,,Podzim,39,2014,9,25
20140926,2014-09-26,Friday,3,N,,Podzim,39,2014,9,26
20140927,2014-09-27,Saturday,3,N,,Podzim,39,2014,9,27
20140928,2014-09-28,Sunday,3,Y,Statehood Day,Podzim,39,2014,9,28
20140929,2014-09-29,Monday,3,N,,Podzim,40,2014,9,29
20140930,2014-09-30,Tuesday,3,N,,Podzim,40,2014,9,30
20141001,2014-10-01,Wednesday,4,N,,Podzim,40,2014,10,1
20141002,2014-10-02,Thursday,4,N,,Podzim,40,2014,10,2
20141003,2014-10-03,Friday,4,N,,Podzim,40,2014,10,3
20141004,2014-10-04,Saturday,4,N,,Podzim,40,2014,10,4
20141005,2014-10-05,Sunday,4,N,,Podzim,40,2014,10,5
20141006,2014-10-06,Monday,4,N,,Podzim,41,2014,10,6
20141007,2014-10-07,Tuesday,4,N,,Podzim,41,2014,10,7
20141008,2014-10-08,Wednesday,4,N,,Podzim,41,2014,10,8
20141009,2014-10-09,Thursday,4,N,,Podzim,41,2014,10,9
20141010,2014-10-10,Friday,4,N,,Podzim,41,2014,10,10
20141011,2014-10-11,Saturday,4,N,,Podzim,41,2014,10,11
20141012,2014-10-12,Sunday,4,N,,Podzim,41,2014,10,12
20141013,2014-10-13,Monday,4,N,,Podzim,42,2014,10,13
20141014,2014-10-14,Tuesday,4,N,,Podzim,42,2014,10,14
20141015,2014-10-15,Wednesday,4,N,,Podzim,42,2014,10,15
20141016,2014-10-16,Thursday,4,N,,Podzim,42,2014,10,16
20141017,2014-10-17,Friday,4,N,,Podzim,42,2014,10,17
20141018,2014-10-18,Saturday,4,N,,Podzim,42,2014,10,18
20141019,2014-10-19,Sunday,4,N,,Podzim,42,2014,10,19
20141020,2014-10-20,Monday,4,N,,Podzim,43,2014,10,20
20141021,2014-10-21,Tuesday,4,N,,Podzim,43,2014,10,21
20141022,2014-10-22,Wednesday,4,N,,Podzim,43,2014,10,22
20141023,2014-10-23,Thursday,4,N,,Podzim,43,2014,10,23
20141024,2014-10-24,Friday,4,N,,Podzim,43,2014,10,24
20141025,2014-10-25,Saturday,4,N,,Podzim,43,2014,10,25
20141026,2014-10-26,Sunday,4,N,,Podzim,43,2014,10,26
20141027,2014-10-27,Monday,4,N,,Podzim,44,2014,10,27
20141028,2014-10-28,Tuesday,4,Y,Independent Czechoslovak State Day,Podzim,44,2014,10,28
20141029,2014-10-29,Wednesday,4,N,,Podzim,44,2014,10,29
20141030,2014-10-30,Thursday,4,N,,Podzim,44,2014,10,30
20141031,2014-10-31,Friday,4,N,,Podzim,44,2014,10,31
20141101,2014-11-01,Saturday,4,N,,Podzim,44,2014,11,1
20141102,2014-11-02,Sunday,4,N,,Podzim,44,2014,11,2
20141103,2014-11-03,Monday,4,N,,Podzim,45,2014,11,3
20141104,2014-11-04,Tuesday,4,N,,Podzim,45,2014,11,4
20141105,2014-11-05,Wednesday,4,N,,Podzim,45,2014,11,5
20141106,2014-11-06,Thursday,4,N,,Podzim,45,2014,11,6
20141107,2014-11-07,Friday,4,N,,Podzim,45,2014,11,7
20141108,2014-11-08,Saturday,4,N,,Podzim,45,2014,11,8
20141109,2014-11-09,Sunday,4,N,,Podzim,45,2014,11,9
20141110,2014-11-10,Monday,4,N,,Podzim,46,2014,11,10
20141111,2014-11-11,Tuesday,4,N,,Podzim,46,2014,11,11
20141112,2014-11-12,Wednesday,4,N,,Podzim,46,2014,11,12
20141113,2014-11-13,Thursday,4,N,,Podzim,46,2014,11,13
